순서,시설ID,컨텐츠 명,사용유무,테마 타입,x 좌표,y 좌표,좌표 배열,좌표타입,메인 이미지,새 주소,구 주소,우편번호,국가 지점 번호,테마 명,거리,업데이트 일,등록일,이미지 URL1,이미지 URL2,이미지 URL3,이미지 URL4,이미지 URL5,동영상 URL,음성파일 URL,평가 점수,평가자 인원,상세정보 이름 1,상세정보 값 1,상세정보 이름 2,상세정보 값 2,상세정보 이름 3,상세정보 값 3,상세정보 이름 4,상세정보 값 4,상세정보 이름 5,상세정보 값 5,상세정보 이름 6,상세정보 값 6,상세정보 이름 7,상세정보 값 7,상세정보 이름 8,상세정보 값 8,상세정보 이름 9,상세정보 값 9,상세정보 이름 10,상세정보 값 10
3307,중랑구_자전거보관대_02,자전거보관대,사용,일반,127.0778787,37.6116843,"[127.07787869470452,37.611684301065765]",Point,,서울특별시 중랑구 공릉로 8,서울특별시 중랑구 묵동 189-5,2037,다사62745700,(친환경)자전거 편의시설,11360.62704,2022-02-22 13:39,2022-02-22 13:39,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
3308,중랑구_자전거보관대_01,자전거보관대,사용,일반,127.0905985,37.617879,"[127.0905985142173,37.61787900145324]",Point,,서울특별시 중랑구 신내로 232,서울특별시 중랑구 신내동 639-1,2052,다사63865768,(친환경)자전거 편의시설,12775.14388,2022-02-22 13:38,2022-02-22 13:38,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
3309,동대문구_자전거보관대_131,자전거보관대,사용,일반,127.0547389,37.57532275,[],Point,,서울특별시 동대문구 사가정로 80,서울특별시 동대문구 답십리동 1012,2541,다사60685297,(친환경)자전거 편의시설,8081.989201,2022-01-25 13:59,2022-01-11 10:28,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,기타|도로변|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
3310,동대문구_자전거보관대_130,자전거보관대,사용,일반,127.0546346,37.57523452,[],Point,,서울특별시 동대문구 사가정로 80,서울특별시 동대문구 답십리동 1012,2541,다사60675296,(친환경)자전거 편의시설,8070.448023,2022-01-25 13:59,2022-01-11 10:27,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,기타|도로변|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
3311,동대문구_자전거보관대_123,자전거보관대,사용,일반,127.0491398,37.57097027,[],Point,,서울특별시 동대문구 천호대로65길 17,서울특별시 동대문구 답십리동 1009-3,2597,다사60185249,(친환경)자전거 편의시설,7475.656795,2022-01-25 13:58,2022-01-11 10:42,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,기타|다중이용시설|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
3312,동대문구_자전거보관대_121,자전거보관대,사용,일반,127.0574124,37.57078813,[],Point,,서울특별시 동대문구 전농로 68,서울특별시 동대문구 답십리동 258-1,2615,다사60915247,(친환경)자전거 편의시설,8298.337395,2022-01-25 13:58,2022-01-11 10:40,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,기타|도로변|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
3313,동대문구_자전거보관대_119,자전거보관대,사용,일반,127.0581737,37.57718589,[],Point,,서울특별시 동대문구 전농로 136,서울특별시 동대문구 전농동 33-41,2531,다사60985318,(친환경)자전거 편의시설,8449.038062,2022-01-25 13:57,2022-01-11 11:04,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,기타|도로변|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
3314,동대문구_자전거보관대_115,자전거보관대,사용,일반,127.0517612,37.58459422,[],Point,,서울특별시 동대문구 전농로37길 17,서울특별시 동대문구 전농동 103-112,2556,다사60425400,(친환경)자전거 편의시설,7973.182409,2022-01-25 13:57,2022-01-11 11:09,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,기타|다중이용시설|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
3315,동대문구_자전거보관대_114,자전거보관대,사용,일반,127.0616775,37.57789363,[],Point,,서울특별시 동대문구 사가정로 150,서울특별시 동대문구 전농동 42-82,2532,다사61295325,(친환경)자전거 편의시설,8806.157633,2022-01-25 13:56,2022-01-11 11:01,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,기타|도로변|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
3316,동대문구_자전거보관대_96,자전거보관대,사용,일반,127.0519331,37.57471486,[],Point,,서울특별시 동대문구 사가정로 59,서울특별시 동대문구 전농동 332-4,2553,다사60435290,(친환경)자전거 편의시설,7795.727439,2022-01-25 13:55,2022-01-14 0:18,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,학교|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
3317,동대문구_자전거보관대_84,자전거보관대,사용,일반,127.0560815,37.58035077,"[127.05608154723747,37.58035076822588]",Point,,서울특별시 동대문구 전농로 172,서울특별시 동대문구 전농동 188,2505,다사60805353,(친환경)자전거 편의시설,8298.33412,2022-01-25 13:42,2022-01-25 13:42,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,학교|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
3318,동대문구_자전거보관대_17,자전거보관대(미운영),사용,일반,127.0452992,37.57991278,"[127.04529923,37.579912782]",Point,,서울특별시 동대문구 왕산로40길 9-1,서울특별시 동대문구 전농동 620-67,2559,다사59855348,(친환경)자전거 편의시설,7234.239829,2025-03-20 16:20,2022-01-20 0:10,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,지하철역|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
3319,동대문구_자전거보관대_18,자전거보관대(미운영),사용,일반,127.0452767,37.57989918,"[127.045276668,37.579899176]",Point,,서울특별시 동대문구 왕산로40길 9-1,서울특별시 동대문구 전농동 620-67,2559,다사59845348,(친환경)자전거 편의시설,7231.741424,2025-03-20 16:20,2022-01-20 0:10,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,지하철역|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
3320,동대문구_자전거보관대_8,자전거보관대(미운영),사용,일반,127.0359989,37.57833046,"[127.035998904,37.578330457]",Point,,서울특별시 동대문구 왕산로 109,서울특별시 동대문구 제기동 856,2568,다사59025331,(친환경)자전거 편의시설,6292.26033,2025-03-20 16:17,2022-01-11 14:59,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,지하철역|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
3321,동대문구_자전거보관대_18_1,자전거보관대(미운영),사용,일반,127.0458644,37.58010643,"[127.045864379,37.580106426]",Point,,서울특별시 동대문구 왕산로 202-1,서울특별시 동대문구 전농동 620-67,2559,다사59905351,(친환경)자전거 편의시설,7293.619155,2025-03-20 16:20,2022-01-25 13:51,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,지하철역|,"상세위치(예, OO동 주민센터)",,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,,
3329,강동구_거치대_4005,자전거일반거치대,사용,일반,127.1562587,37.54714958,"[127.156258718,37.547149580694715]",Point,,서울특별시 강동구 상암로 309,서울특별시 강동구 상일동 168,5280,다사69634981,(친환경)자전거 편의시설,18235.78842,2023-04-03 16:34,2023-04-03 16:34,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,학교|,"상세위치(예, OO동 주민센터)","한영육교 명일동 방향, 한영중고등학교 주변",설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",30대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,강동구청 교통행정과,강동구청 교통행정과
3330,강동구_거치대_4004,자전거일반거치대,사용,일반,127.1561263,37.55255958,"[127.15612631908857,37.55255957754525]",Point,,서울특별시 강동구 동남로 885,서울특별시 강동구 명일동 48-22,5269,다사69625041,(친환경)자전거 편의시설,18180.11589,2023-04-03 16:32,2023-04-03 16:32,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,기타|상업지역|병원근처|,"상세위치(예, OO동 주민센터)",경희대학병원 정문 약국,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",10대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,강동구청 교통행정과,강동구청 교통행정과
3331,강동구_거치대_4003,자전거일반거치대,사용,일반,127.1562423,37.55380378,"[127.15624230904,37.55380378425684]",Point,,,서울특별시 강동구 명일동 47-20,,다사69635055,(친환경)자전거 편의시설,18184.18807,2023-04-03 16:29,2023-04-03 16:29,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,관공서|,"상세위치(예, OO동 주민센터)","명일파출소, 이마트 주차장뒷편",설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",7대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,강동구청 교통행정과,강동구청 교통행정과
3332,강동구_거치대_4002,자전거일반거치대,사용,일반,127.1575252,37.56044148,"[127.15752523300966,37.56044147601421]",Point,,서울특별시 강동구 동남로 968,서울특별시 강동구 고덕동 295,5225,다사69755128,(친환경)자전거 편의시설,18286.78409,2023-04-03 16:26,2023-04-03 16:26,,,,,,,,,,운영시간 (예. 00:00 ~ 00:00),,설치지역,학교|,"상세위치(예, OO동 주민센터)",광문고 입구,설치유형(*공기주입기와 주차장 만 선택하세요.),,"설치/이용가능대수(예, 00대)",50대,운영형태(*수리센터만 선택하세요.),,"수리범위(*수리센터만 선택하고, 예, 경정비 무상, 부품교체 실비 등.)",,"이동수리센터 순회일정(*이동수리센터만 입력, 예) 자치구 순회일정 안내 게시판 링크)",,"유의사항(예, O0학교 운영시간 외 이용불가 )",,강동구청 교통행정과,강동구청 교통행정과
